Time End;Sexo;País;En caso de ser Español, ¿cuál  es su provincia de procedencia?;Con quién viaja (sólo una opción);Duración de la estancia en Madrid;Con quién viaja (sólo una opción) - Observaciones;Número de informadores turísticos que están atendiendo;¿Ha buscado información sobre la ciudad de Madrid antes de venir? ¿A través de qué medio? - Observaciones;Oferta de idiomas;Satisfacción con la información facilitada sobre Visitas Guiadas;Observaciones;¿Cómo ha localizado los SAIT?;¿Cuál es el motivo de su visita a la Ciudad de Madrid? - Observaciones;Trato y amabilidad;Conocimiento del idioma utilizado por parte del personal;Satisfacción con la información facilitada;Utilidad de la información facilitada;Tiempo de espera para ser atendido;Orden y limpieza;Localización de las instalaciones;¿Cuál es su nivel global de satisfacción con el Servicio de Atención e Información Turística?;Horario de atención al público;¿Volvería a utilizar este servicio?;Mobiliario (sólo Centros de Turismo);Iluminación (sólo Centros de Turismo);Contenido de los folletos;¿ En qué medio de transporte ha llegado a Madrid? - Observaciones;Plano de la ciudad;¿Ha buscado información sobre la ciudad de Madrid antes de venir? ¿A través de qué medio?;Ruido ambiental;Disponibilidad de folletos en el idioma del usuario;Edad;¿Cómo ha localizado los SAIT? - Observaciones;¿Cuál es el motivo de su visita a la Ciudad de Madrid?;Claridad del lenguaje utilizado;Adecuación de los folletos a la información solicitada;Distribución del espacio (sólo Centros de Turismo;Satisfacción con el Horario de atención al público;¿Qué instalaciones del Servicio de Atención e Información Turística ha visitado? (Seleccione todas las opciones que correspondan);¿ En qué medio de transporte ha llegado a Madrid?;Aspecto del personal de atención (vestimenta, aseo, identificación);Señalización informativa
16/03/2023;Hombre;España;La Rioja;En pareja;2 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;+65;;Ocio, recreo y vacaciones;10;10;10;10;PIT de Callao;Coche particular;10;10
16/03/2023;Mujer;España;Madrid;Residente;Residente;;10;;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Guías turísticas publicadas sobre la ciudad;10;10;+65;;Residente;10;10;10;10;PIT Palacio Real;Residente;10;10
16/03/2023;Mujer;España;Madrid;Residente;Residente;;8;esMadrid revista;8;10;;Los había visto anteriormente;;10;10;10;10;8;NS/NC;10;10;8;Sí;10;9;9;;8;Otros (Indicar);9;10;+65;;Residente;10;7;9;8;PIT de Atocha;Residente;10;9
16/03/2023;Mujer;España;Madrid;Residente;Residente;;7;;10;NS/NC;;Los había visto anteriormente;;10;10;10;10;7;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;1;10;25-44;;Residente;10;10;2;10;PIT Cuesta de Moyano;Residente;10;10
16/03/2023;Hombre;España;Guipúzcoa;Sólo;3 noches;;10;FAMILIARES Y AMIGOS;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Otros (Indicar);10;10;25-44;;Familia;10;10;10;10;Centro de Turismo de la Plaza Mayor;Coche particular;10;10
16/03/2023;Mujer;España;Madrid;Residente;Residente;;10;;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;+65;;Residente;10;10;10;10;Centro de Turismo de la Plaza Mayor;Residente;10;10
16/03/2023;Mujer;España;Cádiz;En pareja;3 noches;;10;;10;NS/NC;Más folletos en español y en papel;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;9;10;Sí;10;10;5;;10;Guías turísticas publicadas sobre la ciudad;2;1;+65;;Ocio, recreo y vacaciones;10;1;10;10;Centro de Turismo de la Plaza Mayor;Tren;7;4
16/03/2023;Mujer;España;Madrid;Residente;Residente;;10;;10;1;Los folletos y los programas de fiestas deberían estar disponibles con más antelación y en papel;Los había visto anteriormente;;10;10;10;10;10;10;10;9;10;Sí;10;10;4;;10;No ha buscado información;3;2;45-64;;Residente;10;2;10;10;Centro de Turismo de la Plaza Mayor;Residente;7;10
16/03/2023;Mujer;Francia;;Sólo;2 noches;;10;redes sociales;10;NS/NC;;Los ha encontrado en su recorrido;;10;9;9;9;10;9;10;9;10;Sí;10;10;2;;10;Internet/web (Indicar páginas);5;1;25-44;;Ocio, recreo y vacaciones;9;2;10;10;Centro de Turismo de la Plaza Mayor;Avión;3;3
16/03/2023;Mujer;España;Madrid;En pareja;Residente;;8;;NS/NC;10;;Los había visto anteriormente;;10;10;10;10;8;NS/NC;7;9;10;Sí;NS/NC;9;NS/NC;;8;No ha buscado información;6;8;45-64;;Residente;10;NS/NC;NS/NC;10;PIT Palacio Real;Residente;10;NS/NC
16/03/2023;Mujer;España;Barcelona;Con amigos;3 noches;;9;amigos;9;9;;Los ha encontrado en su recorrido;;9;9;9;9;9;9;9;9;9;Sí;9;9;9;;9;Otros (Indicar);8;9;+65;;Cultura;9;9;9;9;PIT del Paseo del Prado;Tren;9;9
16/03/2023;Hombre;España;Madrid;Residente;Residente;;10;;10;NS/NC;;Tenía información previa de su ubicación;;10;10;10;10;10;7;10;10;10;Sí;NS/NC;NS/NC;10;;10;Guías turísticas publicadas sobre la ciudad;6;10;45-64;residente;Residente;10;10;NS/NC;10;PIT Palacio Real;Residente;10;7
16/03/2023;Hombre;España;Barcelona;En pareja;3 noches;;9;;9;10;;Los ha encontrado en su recorrido;;10;10;9;9;9;9;8;9;9;Sí;8;9;8;;8;Guías turísticas publicadas sobre la ciudad;5;9;25-44;;Ocio, recreo y vacaciones;10;9;8;9;Centro de Turismo de la Plaza Mayor;Avión;10;9
16/03/2023;Mujer;España;Burgos;En pareja;3 noches;;9;blogs;9;9;;Los ha encontrado en su recorrido;;9;10;10;10;9;9;10;10;9;Sí;NS/NC;NS/NC;10;;10;Guías turísticas publicadas sobre la ciudad;7;9;45-64;;Ocio, recreo y vacaciones;10;9;NS/NC;9;PIT de Callao;Avión;10;7
16/03/2023;Mujer;España;Madrid;Residente;Residente;;10;;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;+65;;Residente;10;10;10;10;PIT de CentroCentro;Residente;10;10
16/03/2023;Hombre;España;Lérida;En pareja;2 noches;;9;;NS/NC;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;9;9;NS/NC;9;9;9;Sí;NS/NC;9;NS/NC;;9;No ha buscado información;8;NS/NC;45-64;;Ocio, recreo y vacaciones;10;9;NS/NC;9;PIT Palacio Real;Tren;10;NS/NC
16/03/2023;Mujer;Portugal;;En familia;3 noches;;10;redes sociales;10;NS/NC;;Los había visto anteriormente;;9;10;10;10;10;9;9;10;9;Sí;NS/NC;NS/NC;9;;9;Internet/web (Indicar páginas);6;10;45-64;;Ocio, recreo y vacaciones;10;9;NS/NC;8;PIT del Paseo del Prado;Avión;9;8
16/03/2023;Mujer;México;;En pareja;De 4 a 7 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;25-44;;Ocio, recreo y vacaciones;10;10;10;10;PIT Palacio Real;Avión;10;10
16/03/2023;Mujer;España;Madrid;Residente;Residente;;10;;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;+65;;Residente;10;10;10;10;PIT Palacio Real;Residente;10;10
16/03/2023;Hombre;México;;En familia;De 4 a 7 noches;;10;;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;8;10;9;10;Sí;NS/NC;NS/NC;NS/NC;;8;No ha buscado información;7;10;25-44;;Ocio, recreo y vacaciones;10;NS/NC;NS/NC;10;PIT del Paseo del Prado;Avión;10;8
16/03/2023;Mujer;España;Barcelona;En familia;3 noches;;10;youtube, instagram, esmadrid;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;7;10;10;10;Sí;NS/NC;NS/NC;10;;10;Internet/web (Indicar páginas);5;10;45-64;;Ocio, recreo y vacaciones;10;10;NS/NC;10;PIT del Paseo del Prado;Tren;10;10
16/03/2023;Mujer;España;Madrid;Residente;Residente;;10;;10;10;;Tenía información previa de su ubicación;;10;10;10;10;10;9;10;9;10;Sí;10;10;10;;10;No ha buscado información;8;7;45-64;internet, amigos;Residente;10;10;10;10;PIT del Paseo del Prado;Residente;10;10
16/03/2023;Mujer;Argentina;;En pareja;3 noches;;10;blog instagram;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;9;;9;Internet/web (Indicar páginas);9;10;45-64;;Cultura;10;10;10;10;Centro de Turismo de la Plaza Mayor;Avión;10;9
16/03/2023;Hombre;Argentina;;En pareja;De 2 semanas a 1 mes;;10;;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;9;8;10;10;Sí;9;8;10;;10;No ha buscado información;8;10;25-44;;Familia;10;10;9;10;PIT del Aeropuerto T-2;Avión;10;8
16/03/2023;Mujer;España;Vizcaya;En pareja;3 noches;;8;"booking; wikipedia; esmadrid";9;NS/NC;;Los ha encontrado en su recorrido;;10;10;9;10;8;10;10;10;10;Sí;8;8;8;;8;Internet/web (Indicar páginas);10;10;25-44;;Cultura;10;9;8;10;PIT del Aeropuerto T-2;Avión;10;7
16/03/2023;Mujer;España;Madrid;Residente;Residente;;8;residente;10;NS/NC;;Los había visto anteriormente;;10;9;9;10;8;10;10;9;10;Sí;9;8;9;;8;Otros (Indicar);9;10;45-64;;Residente;10;8;8;9;PIT del Aeropuerto T-2;Residente;10;8
16/03/2023;Mujer;España;Valencia;En pareja;2 noches;;10;;10;NS/NC;;Los había visto anteriormente;;10;10;10;10;10;9;10;10;10;Sí;NS/NC;NS/NC;10;;10;No ha buscado información;7;10;45-64;;Ocio, recreo y vacaciones;10;10;NS/NC;10;PIT Cuesta de Moyano;Tren;10;8
16/03/2023;Hombre;Estados Unidos;;Con amigos;De 4 a 7 noches;;10;;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;NS/NC;NS/NC;10;;10;No ha buscado información;7;10;15-24;;Ocio, recreo y vacaciones;10;10;NS/NC;10;PIT Cuesta de Moyano;Avión;10;10
16/03/2023;Mujer;España;Barcelona;En pareja;3 noches;;8;;8;9;;Los ha encontrado en su recorrido;;9;9;8;9;8;9;8;10;8;Sí;NS/NC;9;8;;8;No ha buscado información;9;8;25-44;;Ocio, recreo y vacaciones;9;8;NS/NC;9;PIT Palacio Real;Tren;9;8
16/03/2023;Mujer;Brasil;;Sólo;De 4 a 7 noches;;10;;9;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;9;9;9;10;9;Sí;8;9;9;;9;Guías turísticas publicadas sobre la ciudad;8;7;25-44;;Idiomas;10;9;7;9;PIT Palacio Real;Avión;10;8
16/03/2023;Hombre;España;Cuenca;En pareja;2 noches;;9;;9;NS/NC;;Los había visto anteriormente;rey leon;9;9;9;9;9;8;9;10;9;Sí;8;8;9;;8;No ha buscado información;8;10;45-64;;Ver un espectáculo en particular (Indicar cuál);9;9;8;9;PIT Palacio Real;Coche particular;9;8
16/03/2023;Mujer;España;Madrid;En familia;Residente;;9;;9;NS/NC;;Los había visto anteriormente;;9;9;9;9;9;9;9;9;9;Sí;8;NS/NC;9;;9;No ha buscado información;8;9;25-44;;Cultura;9;9;8;9;PIT Palacio Real;Residente;9;8
16/03/2023;Mujer;China;;Sólo;3 noches;;10;xiaohongshu;10;9;;Los ha encontrado en su recorrido;;10;10;10;9;9;9;9;9;9;Sí;8;8;9;;8;Internet/web (Indicar páginas);9;9;15-24;;Ocio, recreo y vacaciones;10;8;8;9;PIT Palacio Real;Avión;9;9
16/03/2023;Mujer;España;Valencia;En pareja;3 noches;;7;;9;8;;Los había visto anteriormente;;9;8;8;7;8;8;9;7;8;Sí;9;7;9;;8;Guías turísticas publicadas sobre la ciudad;8;8;15-24;;Familia;8;8;8;7;PIT Palacio Real;Tren;9;7
16/03/2023;Mujer;España;Madrid;Residente;Residente;;8;;7;8;;Los había visto anteriormente;;9;8;8;8;7;8;9;8;9;Sí;8;8;8;;8;Guías turísticas publicadas sobre la ciudad;9;7;25-44;;Residente;9;8;8;9;PIT Cuesta de Moyano;Residente;9;9
16/03/2023;Hombre;Estados Unidos;;Con amigos;De 4 a 7 noches;;7;;7;8;;Los ha encontrado en su recorrido;;9;8;8;8;8;7;6;10;7;Sí;NS/NC;NS/NC;8;;8;No ha buscado información;5;8;25-44;;Ocio, recreo y vacaciones;8;7;NS/NC;7;PIT Palacio Real;Avión;8;6
16/03/2023;Mujer;España;Madrid;Sólo;Residente;;10;;10;8;;Los había visto anteriormente;;10;10;10;10;10;8;8;10;10;Sí;NS/NC;NS/NC;10;;10;No ha buscado información;6;10;45-64;;Residente;10;10;NS/NC;10;PIT Cuesta de Moyano;Residente;10;8
17/03/2023;Mujer;España;Madrid;En pareja;3 noches;;10;;10;NS/NC;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;NS/NC;NS/NC;10;;10;No ha buscado información;6;10;45-64;;Ocio, recreo y vacaciones;10;10;NS/NC;10;PIT Cuesta de Moyano;Residente;10;10
17/03/2023;Mujer;España;Huesca;En pareja;2 noches;;10;;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;NS/NC;NS/NC;10;;10;No ha buscado información;10;10;45-64;;Ocio, recreo y vacaciones;10;10;NS/NC;10;PIT Cuesta de Moyano;Coche particular;10;10
17/03/2023;Mujer;Argentina;;En pareja;De 4 a 7 noches;;10;;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;NS/NC;NS/NC;10;;10;No ha buscado información;10;10;25-44;;Ocio, recreo y vacaciones;10;10;NS/NC;10;PIT Cuesta de Moyano;Avión;10;10
15/06/2023;Mujer;Polonia;;En pareja;3 noches;;10;;10;9;No hay folletos impresos sobre museos, miradores o jardines;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;9;10;Sí;10;7;6;;10;Guías turísticas publicadas sobre la ciudad;7;1;45-64;;Ocio, recreo y vacaciones;10;6;10;10;Centro de Turismo de la Plaza Mayor;Avión;9;6
15/06/2023;Mujer;Australia;;Sólo;2 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;9;10;NS/NC;Sí;8;7;10;;10;Teléfono;7;10;25-44;;Ocio, recreo y vacaciones;10;10;9;10;Centro de Turismo de la Plaza Mayor;Tren;10;7
15/06/2023;Mujer;España;Gerona;En familia;3 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;25-44;;Ocio, recreo y vacaciones;10;10;10;10;PIT de Callao;Coche particular;10;10
15/06/2023;Mujer;España;Valencia;Sólo;Excursionista;;10;;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;8;8;9;9;Sí;NS/NC;NS/NC;NS/NC;;10;No ha buscado información;6;10;25-44;;Tránsito;10;10;NS/NC;9;PIT de Atocha;Tren;10;8
15/06/2023;Mujer;España;Madrid;Sólo;Residente;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;8;8;10;10;Sí;8;10;10;;10;No ha buscado información;8;10;+65;;Residente;10;10;9;10;PIT Cuesta de Moyano;Residente;10;9
15/06/2023;Mujer;China;Cádiz;En pareja;De 4 a 7 noches;;9;esmadrid,com;9;9;;Los ha encontrado en su recorrido;;9;9;10;9;8;9;9;9;8;Sí;9;8;9;;9;Internet/web (Indicar páginas);7;8;25-44;;Ocio, recreo y vacaciones;9;9;9;9;PIT Palacio Real;Avión;9;9
15/06/2023;Mujer;Italia;;En familia;3 noches;;9;;9;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;9;9;9;9;9;Sí;NS/NC;NS/NC;8;;7;No ha buscado información;4;4;45-64;;Ocio, recreo y vacaciones;10;8;NS/NC;9;PIT Palacio Real;Avión;10;8
15/06/2023;Mujer;Ecuador;;En pareja;De 4 a 7 noches;;10;google;9;9;;Los ha encontrado en su recorrido;;10;10;10;10;10;8;10;10;9;Sí;NS/NC;NS/NC;9;;9;Internet/web (Indicar páginas);8;10;25-44;;Cultura;10;10;NS/NC;10;PIT de Atocha;Avión;10;8
15/06/2023;Hombre;Estados Unidos;Ávila;Con amigos;De 4 a 7 noches;;9;;9;9;;Los había visto anteriormente;;9;9;9;9;8;8;9;9;8;Sí;8;8;9;;9;Guías turísticas publicadas sobre la ciudad;7;8;25-44;;Ocio, recreo y vacaciones;9;9;8;8;PIT Palacio Real;Avión;10;9
15/06/2023;Hombre;Argentina;Cuenca;En pareja;3 noches;;8;;9;10;;Los ha encontrado en su recorrido;;10;9;9;9;8;8;8;9;8;Sí;8;8;9;;9;Guías turísticas publicadas sobre la ciudad;7;8;45-64;;Ocio, recreo y vacaciones;9;8;8;8;;Avión;9;9
15/06/2023;Mujer;Argentina;;En pareja;De 4 a 7 noches;;9;;9;NS/NC;;Los ha encontrado en su recorrido;;10;10;9;9;9;9;10;9;9;Sí;NS/NC;NS/NC;9;;9;No ha buscado información;4;6;45-64;;Ocio, recreo y vacaciones;10;9;NS/NC;9;PIT Palacio Real;Avión;9;9
15/06/2023;Hombre;Francia;;Con amigos;De 4 a 7 noches;;10;;10;NS/NC;;Tenía información previa de su ubicación;;9;10;10;10;10;8;9;8;9;Sí;NS/NC;8;NS/NC;;10;Guías turísticas publicadas sobre la ciudad;6;2;45-64;Búsqueda internet;Ocio, recreo y vacaciones;10;7;6;9;PIT del Paseo del Prado;Avión;10;8
15/06/2023;Mujer;Perú;;Con amigos;De 4 a 7 noches;;10;www.madrid.es;10;NS/NC;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;9;;9;Guías turísticas publicadas sobre la ciudad;9;10;45-64;;Familia;10;10;10;10;PIT de CentroCentro;Avión;10;10
15/06/2023;Hombre;Israel;;Sólo;2 noches;;NS/NC;;8;10;;Los ha encontrado en su recorrido;;10;8;10;10;10;9;9;10;NS/NC;Sí;NS/NC;NS/NC;9;;10;Guías turísticas publicadas sobre la ciudad;10;8;45-64;;Cultura;10;10;NS/NC;10;PIT de Atocha;Avión;10;8
15/06/2023;Mujer;Colombia;;En familia;De 4 a 7 noches;;10;;10;NS/NC;;Los había visto anteriormente;;10;10;10;10;10;10;9;10;10;Sí;9;10;10;;9;No ha buscado información;9;10;45-64;;Ocio, recreo y vacaciones;10;10;9;10;PIT de Callao;Avión;10;10
15/06/2023;Mujer;Francia;;Con amigos;3 noches;;9;;10;NS/NC;;Los ha encontrado en su recorrido;;9;9;10;10;10;9;9;9;9;Sí;NS/NC;NS/NC;NS/NC;;10;Guías turísticas publicadas sobre la ciudad;8;8;45-64;;Ocio, recreo y vacaciones;9;10;NS/NC;10;PIT de Atocha;Avión;9;9
15/06/2023;Mujer;Argentina;;Sólo;1 noche;;10;tripadvisor;10;10;;Tenía información previa de su ubicación;;10;10;10;10;10;10;10;10;10;Sí;NS/NC;NS/NC;NS/NC;;10;Internet/web (Indicar páginas);5;NS/NC;15-24;google;Ocio, recreo y vacaciones;10;NS/NC;NS/NC;10;PIT de Callao;Avión;10;7
15/06/2023;Hombre;Italia;;En pareja;3 noches;;10;blog de viajes;7;NS/NC;No hay folletos en italiano;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;8;10;Sí;10;6;NS/NC;;10;Guías turísticas publicadas sobre la ciudad;5;2;45-64;;Ocio, recreo y vacaciones;10;NS/NC;10;10;Centro de Turismo de la Plaza Mayor;Avión;9;10
15/06/2023;Hombre;España;Madrid;Residente;Residente;;10;;NS/NC;3;;Los había visto anteriormente;;9;NS/NC;10;10;7;7;10;9;10;Sí;8;7;10;;10;No ha buscado información;5;NS/NC;+65;;Residente;10;10;NS/NC;10;PIT Cuesta de Moyano;Residente;10;8
15/06/2023;Mujer;España;Santa Cruz de Tenerife;En familia;3 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;NS/NC;NS/NC;10;;10;No ha buscado información;6;10;25-44;;Ocio, recreo y vacaciones;10;10;NS/NC;10;;Avión;10;10
15/06/2023;Mujer;Italia;;En familia;3 noches;;10;google y blogs de viaje;10;NS/NC;xxx è stata veramente meravigliosa. Siamo contenti con l'informazione e anche con il trato. Parla un perfetto italiano;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;NS/NC;NS/NC;8;;8;Guías turísticas publicadas sobre la ciudad;8;7;25-44;;Cultura;10;8;NS/NC;10;PIT de Callao;Avión;10;10
15/06/2023;Hombre;España;Madrid;Residente;Residente;;10;EsMadrid Magazine;10;NS/NC;Encantadora. Me resolvió lo que venía buscando con una enorme sonrisa.;Los había visto anteriormente;;10;10;10;10;10;9;10;10;10;Sí;NS/NC;NS/NC;9;;8;Otros (Indicar);7;8;45-64;;Residente;10;8;NS/NC;10;PIT de Callao;Residente;10;10
15/06/2023;Mujer;España;Barcelona;En pareja;1 noche;;NS/NC;;10;NS/NC;;Los había visto anteriormente;;10;10;10;10;10;9;10;10;NS/NC;Sí;NS/NC;NS/NC;NS/NC;;9;No ha buscado información;9;10;45-64;;Ocio, recreo y vacaciones;10;10;NS/NC;9;PIT de Atocha;Coche particular;10;9
15/06/2023;Hombre;México;;En familia;3 noches;;9;;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;9;10;9;9;9;Sí;NS/NC;NS/NC;NS/NC;;9;No ha buscado información;4;NS/NC;25-44;;Ocio, recreo y vacaciones;10;NS/NC;NS/NC;10;PIT Palacio Real;Avión;10;9
15/06/2023;Mujer;Ucrania;;En familia;2 noches;;10;;8;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;8;9;10;9;10;Sí;10;10;9;;8;No ha buscado información;7;10;25-44;;Ocio, recreo y vacaciones;10;10;10;10;PIT del Paseo del Prado;Avión;9;10
15/06/2023;Mujer;Estados Unidos;;En pareja;3 noches;;10;google;NS/NC;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;NS/NC;10;;10;Internet/web (Indicar páginas);7;10;45-64;;Ocio, recreo y vacaciones;10;6;NS/NC;10;PIT de Callao;Avión;10;10
15/06/2023;Mujer;Estados Unidos;;En familia;3 noches;;9;;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;9;10;10;9;9;Sí;NS/NC;NS/NC;NS/NC;;9;No ha buscado información;7;9;45-64;;Ocio, recreo y vacaciones;10;NS/NC;NS/NC;8;PIT Palacio Real;Avión;10;9
15/06/2023;Hombre;España;Santa Cruz de Tenerife;En familia;3 noches;;9;;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;9;9;9;9;Sí;NS/NC;NS/NC;NS/NC;;7;No ha buscado información;5;NS/NC;45-64;;Ocio, recreo y vacaciones;10;NS/NC;NS/NC;9;PIT Palacio Real;Avión;10;9
15/06/2023;Mujer;Panamá;;Con amigos;De 4 a 7 noches;;10;comentario de familiares;10;10;muy amable, muchas gracias;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;9;Sí;NS/NC;NS/NC;9;;10;Otros (Indicar);9;8;25-44;;Cultura;10;10;NS/NC;9;PIT de Callao;Avión;10;10
15/06/2023;Mujer;España;Madrid;Residente;Residente;;2;;9;NS/NC;;Los había visto anteriormente;;9;9;9;9;9;8;8;9;8;Sí;7;9;9;;9;No ha buscado información;5;9;25-44;;Residente;9;10;7;8;PIT del Paseo del Prado;Residente;9;7
15/06/2023;Mujer;Argentina;;En pareja;De 4 a 7 noches;;1;Google;10;10;;Tenía información previa de su ubicación;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Internet/web (Indicar páginas);10;10;45-64;Google;Familia;10;10;10;10;Centro de Turismo de la Plaza Mayor;Avión;10;10
15/06/2023;Hombre;Nicaragua;;Sólo;3 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;NS/NC;NS/NC;10;;10;No ha buscado información;10;10;45-64;;Ocio, recreo y vacaciones;10;10;NS/NC;10;PIT de Atocha;Avión;10;10
15/06/2023;Mujer;España;Murcia;En familia;3 noches;;10;Booking;NS/NC;NS/NC;Solo hay un folleto en español.;Los ha encontrado en su recorrido;Rey León;10;10;10;10;10;9;10;8;10;Sí;10;7;10;;10;Guías turísticas publicadas sobre la ciudad;7;5;25-44;;Ver un espectáculo en particular (Indicar cuál);10;7;7;10;Centro de Turismo de la Plaza Mayor;Coche particular;8;7
15/06/2023;Mujer;Panamá;;En familia;2 noches;;10;Trip Advisor;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Internet/web (Indicar páginas);10;10;25-44;;Ocio, recreo y vacaciones;10;10;10;10;Centro de Turismo de la Plaza Mayor;Avión;10;10
15/06/2023;Hombre;Argentina;;En pareja;3 noches;;9;trivago;8;NS/NC;;Los ha encontrado en su recorrido;;9;9;9;9;9;7;9;9;9;Sí;NS/NC;NS/NC;9;;9;Internet/web (Indicar páginas);8;8;45-64;;Ocio, recreo y vacaciones;8;9;NS/NC;9;PIT del Aeropuerto T-4;Avión;9;9
15/06/2023;Hombre;Perú;;En familia;De 4 a 7 noches;;9;booking;8;NS/NC;;Los ha encontrado en su recorrido;;9;8;9;8;9;7;9;9;8;Sí;NS/NC;NS/NC;8;;9;Internet/web (Indicar páginas);8;9;45-64;;Familia;8;8;NS/NC;9;PIT del Aeropuerto T-4;Avión;9;8
15/06/2023;Hombre;España;Palencia;En pareja;De 4 a 7 noches;;10;Varias;NS/NC;NS/NC;;Los había visto anteriormente;;10;9;9;10;10;7;10;8;9;Sí;NS/NC;7;NS/NC;;9;Internet/web (Indicar páginas);7;NS/NC;45-64;;Cultura;9;NS/NC;9;9;PIT del Paseo del Prado;Autobús;9;9
15/06/2023;Mujer;España;Barcelona;Sólo;3 noches;;9;;8;NS/NC;;Los ha encontrado en su recorrido;;9;8;8;9;9;8;9;8;9;Sí;NS/NC;NS/NC;8;;8;No ha buscado información;9;8;25-44;;Negocios;8;8;NS/NC;9;PIT del Aeropuerto T-4;Avión;9;8
15/06/2023;Mujer;España;Madrid;Residente;Residente;;10;;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;9;;9;No ha buscado información;9;10;+65;;Residente;10;9;10;10;PIT de CentroCentro;Residente;10;10
15/06/2023;Mujer;España;Asturias;En pareja;2 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Guías turísticas publicadas sobre la ciudad;9;10;+65;;Ocio, recreo y vacaciones;10;10;10;10;PIT de CentroCentro;Autobús;10;10
15/06/2023;Hombre;Argentina;;En pareja;3 noches;;10;;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;9;10;10;10;Sí;10;10;10;;9;No ha buscado información;7;10;25-44;;Ocio, recreo y vacaciones;10;10;10;10;PIT del Paseo del Prado;Avión;10;10
15/06/2023;Hombre;Argentina;;Con amigos;De 4 a 7 noches;;10;Google;10;10;;Tenía información previa de su ubicación;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Internet/web (Indicar páginas);10;10;45-64;Google;Ocio, recreo y vacaciones;10;10;10;10;Centro de Turismo de la Plaza Mayor;Avión;10;10
15/06/2023;Mujer;Ecuador;;Con amigos;De 4 a 7 noches;;9;;9;9;;Los ha encontrado en su recorrido;;9;9;9;9;9;8;9;9;9;Sí;9;8;9;;9;No ha buscado información;6;9;45-64;;Ocio, recreo y vacaciones;9;9;8;8;PIT del Paseo del Prado;Avión;9;9
